Time stamp,X-axis reading,Y-axis reading,Z-axis reading,labels
1066,1962,2369,2131,1
1067,1880,2376,2085,7
1068,1964,2380,2113,1
1069,1908,2367,1983,7
1070,1871,2396,2022,4
1071,1945,2356,2043,7
1072,1874,2377,1988,3
1073,1882,2387,2005,7
1074,1978,2465,2026,4
1075,1891,2388,2028,3
1076,1939,2229,2077,5
1077,1923,2402,2103,4
1078,1894,2381,1993,7
1079,1954,2383,2105,1
1080,1897,2378,1986,7
1081,1907,2384,1991,7
1082,1906,2384,1969,7
1083,1968,2373,2128,1
1084,1864,2338,1977,6
1085,1898,2378,1972,7
1086,1885,2382,1999,7
1087,1888,2526,2137,4
1088,1968,2377,2123,1
1089,1911,2389,1985,7
1090,1910,2387,2061,7
1091,1890,2382,1994,7
1092,1887,2377,2007,3
1093,1885,2296,2006,4
1094,1840,2553,2119,4
1095,1890,2381,2002,7
1096,1903,2386,2037,3
1097,1904,2386,1984,7
1098,1974,2379,2111,1
1099,1982,2357,2167,1
1100,1861,2351,2066,4
1101,1883,2378,1985,3
1102,1799,2497,2097,4
1103,1874,2417,2028,7
1104,1894,2386,1982,3
1105,1891,2382,1995,7
1106,1872,2375,1999,7
1107,1899,2296,2025,6
1108,1940,2391,2083,7
1109,1960,2379,2093,1
1110,1903,2385,1986,7
1111,1879,2252,2010,4
1112,1986,2354,2167,1
1113,1971,2369,2122,1
1114,1878,2382,2009,7
1115,1801,2406,2034,4
1116,1902,2385,2030,3
1117,1842,2387,2099,4
1118,1909,2385,1969,7
1119,1913,2365,2135,7
1120,1911,2397,1978,7
1121,1892,2379,1971,7
1122,1902,2384,1974,3
1123,1873,2377,1978,3
1124,1912,2386,1993,7
1125,1922,2380,2068,7
1126,1837,2421,2100,4
1127,1898,2382,1976,7
1128,1901,2381,2078,7
1129,1985,2366,2105,1
1130,1873,2380,2006,7
1131,1907,2381,1969,7
1132,1908,2386,1983,7
1133,1968,2373,2131,1
1134,1963,2371,2148,1
1135,1914,2376,2113,7
1136,1944,2390,2022,7
1137,1886,2352,2025,7
1138,1978,2368,2145,1
1139,1865,2306,2010,4
1140,1867,2379,1997,7
1141,1892,2386,1991,3
1142,1931,2389,1986,7
1143,1892,2391,1988,7
1144,1865,2522,2089,4
1145,1895,2375,1996,3
1146,1830,2340,2064,5
1147,1889,2379,1999,7
1148,1913,2386,1957,7
1149,1896,2382,2086,7
1150,1870,2376,1977,3
1151,1982,2370,2137,1
1152,1904,2298,2045,4
1153,1868,2377,2001,7
1154,1905,2385,1975,7
1155,1877,2379,2003,7
1156,1877,2381,2007,7
1157,1895,2383,2051,7
1158,1883,2376,2043,7
1159,1913,2383,2062,2
1160,1875,2362,2083,7
1161,1972,2372,2115,1
1162,1908,2383,1972,7
1163,1889,2383,1998,7
1164,1938,2390,2028,7
1165,1876,2377,1965,7
1166,1854,2328,2042,4
1167,1895,2387,1999,7
1168,1892,2381,1987,7
1169,1907,2384,1972,7
1170,1897,2381,1988,7
1171,1905,2385,1965,7
1172,1905,2380,1992,7
1173,1910,2385,2001,7
1174,1876,2383,1990,7
1175,1878,2386,1990,7
1176,1915,2372,2119,7
1177,1904,2381,2011,7
1178,1854,2359,2041,4
1179,1893,2383,2000,7
1180,1923,2384,2073,7
1181,1961,2370,2125,1
1182,1925,2388,2067,7
1183,1904,2383,2036,7
1184,1907,2380,2087,7
1185,1757,2477,2029,4
1186,1895,2379,1987,7
1187,1915,2411,2048,4
1188,1942,2395,2100,4
1189,1970,2375,2123,1
1190,1880,2389,2013,7
1191,1931,2238,2076,6
1192,1929,2373,2120,7
1193,1918,2352,2039,4
1194,1913,2421,2102,7
1195,1912,2391,1991,7
1196,1873,2379,1996,7
1197,1847,2349,2083,7
1198,1904,2379,1967,7
1199,1897,2385,1992,7
1200,1895,2320,2037,6
1201,1902,2385,2001,7
1202,1919,2368,2082,7
1203,1914,2386,2018,7
1204,1915,2384,1997,7
1205,1887,2387,2007,7
1206,1843,2462,2043,4
1207,1906,2387,1976,7
1208,1869,2378,2007,7
1209,1907,2262,2035,4
1210,1968,2297,2095,5
1211,1905,2394,2072,7
1212,1909,2388,1999,7
1213,1913,2390,1973,7
1214,1926,2377,2087,7
1215,1889,2381,2008,7
1216,1966,2372,2139,1
1217,1879,2381,1977,7
1218,1884,2369,1969,3
1219,1904,2383,1969,7
1220,1930,2319,2006,4
1221,1889,2379,1993,7
1222,1911,2387,2023,7
1223,1894,2384,2002,7
1224,1877,2382,2009,7
1225,1882,2382,2005,7
1226,1967,2377,2119,1
1227,1928,2381,2102,7
1228,1959,2377,2110,1
1229,1914,2387,1977,7
1230,1845,2329,1979,7
1231,1918,2386,1977,7
1232,1953,2379,2108,1
1233,1969,2374,2121,1
1234,1913,2385,1990,7
1235,1889,2381,2004,7
1236,1970,2365,2135,1
1237,1885,2384,2041,2
1238,1911,2386,2012,7
1239,1949,2378,2105,1
1240,1887,2382,1969,3
1241,1908,2385,1973,7
1242,1965,2369,2134,1
1243,1884,2384,2014,7
1244,1966,2331,2068,5
1245,1917,2386,2014,7
1246,1973,2379,2124,1
1247,1905,2382,1976,7
1248,1885,2386,2078,7
1249,1978,2374,2128,1
1250,1995,2366,2166,1
1251,1992,2375,2161,4
1252,1968,2364,2141,1
1253,1877,2378,1982,3
1254,1865,2390,2048,4
1255,1906,2382,1992,7
1256,1968,2370,2132,1
1257,1902,2379,1971,7
1258,1900,2383,1987,7
1259,1911,2389,1983,7
1260,1867,2373,2012,7
1261,1893,2385,1995,7
1262,1895,2379,1985,7
1263,1818,2499,1971,4
1264,1900,2383,1967,7
1265,1976,2369,2138,1
1266,1912,2391,1989,7
1267,1910,2437,2121,4
1268,1966,2365,2135,1
1269,1601,1939,1831,1
1270,1910,2383,1982,7
1271,1973,2374,2119,1
1272,1916,2385,2054,7
1273,1879,2289,2002,4
1274,1911,2383,1981,7
1275,2049,2376,2145,4
1276,1897,2400,2025,7
1277,1914,2387,1998,7
1278,1851,2603,2037,4
1279,1893,2321,2004,4
1280,1874,2379,1962,3
1281,1975,2377,2122,1
1282,1911,2389,1993,7
1283,1873,2495,2181,4
1284,1925,2389,1989,7
1285,1959,2376,2107,1
1286,1904,2410,2028,7
1287,1900,2380,2081,7
1288,1902,2389,2007,7
1289,1930,2393,2064,7
1290,1901,2389,1987,7
1291,1889,2385,2069,7
1292,1971,2364,2145,1
1293,1896,2380,1950,7
1294,1845,2350,2041,4
1295,1905,2384,1979,7
1296,1871,2372,1987,7
1297,1843,2394,2007,4
1298,1893,2530,1960,4
1299,1905,2384,1981,7
1300,1883,2377,1974,3
1301,1891,2383,2000,7
1302,1843,2367,2049,7
1303,1968,2376,2115,1
1304,1970,2370,2125,1
1305,1861,2402,2101,4
1306,1919,2390,1990,7
1307,1886,2382,1973,7
1308,1895,2383,2028,3
1309,1899,2394,2024,3
1310,1878,2363,2001,7
1311,1976,2370,2129,1
1312,1909,2391,2004,7
1313,1916,2378,2003,7
1314,1975,2375,2123,1
1315,1846,2537,2138,4
1316,1890,2379,1950,7
1317,1954,2375,2108,1
1318,1908,2345,2074,4
1319,1890,2384,2009,7
1320,1970,2375,2132,1
1321,1871,2381,1997,7
1322,1878,2382,1993,7
1323,1891,2336,2159,2
1324,1954,2373,2117,1
1325,1976,2374,2121,1
1326,2040,2397,2101,7
1327,1872,2378,2000,7
1328,1775,2440,2021,4
1329,1904,2350,2179,1
1330,1988,2406,2074,6
1331,1969,2359,2137,4
1332,1928,2381,2085,7
1333,1894,2386,2024,3
1334,1916,2387,1995,7
1335,1881,2352,2111,4
1336,1901,2380,1979,7
1337,1927,2387,2105,7
1338,1878,2383,1988,7
1339,1906,2309,2009,4
1340,1974,2371,2118,1
1341,1880,2383,2006,7
1342,1960,2386,2094,1
1343,1915,2385,1990,7
1344,1890,2385,1960,7
1345,1921,2487,2094,4
1346,1883,2381,2081,7
1347,1916,2388,1971,7
1348,1895,2301,2033,4
1349,1909,2269,2222,4
1350,1919,2387,2053,7
1351,1896,2382,1974,7
1352,1979,2377,2124,1
1353,1898,2289,1986,4
1354,1971,2374,2120,1
1355,1899,2385,1966,7
1356,1912,2387,1993,7
1357,1898,2292,1990,4
1358,1911,2390,1991,7
1359,1945,2243,2028,4
1360,1898,2383,1993,7
1361,1967,2379,2113,1
1362,1899,2282,2013,4
1363,1977,2362,2131,4
1364,1858,2391,2132,4
1365,1906,2389,2006,7
1366,1902,2386,1973,7
1367,1912,2398,2058,7
1368,1952,2383,2090,1
1369,1857,2435,2029,4
1370,1877,2380,1973,7
1371,1952,2378,2115,1
1372,1885,2385,2035,3
1373,1854,2374,2065,7
1374,1913,2381,2038,7
1375,1871,2381,2006,7
1376,1895,2380,2018,7
1377,1761,2429,2075,4
1378,1895,2382,2003,7
1379,1898,2380,1995,7
1380,1926,2387,1987,7
1381,1909,2373,2187,4
1382,1930,2387,1988,7
1383,1881,2380,1973,7
1384,1961,2381,2106,1
1385,1882,2380,2001,7
1386,1913,2392,2026,3
1387,1910,2383,1982,7
1388,1890,2387,2030,3
1389,1852,2543,2171,5
1390,1910,2387,1984,7
1391,1824,2445,2098,4
1392,1953,2378,2112,1
1393,1882,2383,2041,7
1394,1959,2389,2110,1
1395,1891,2369,1996,4
1396,1921,2373,2118,7
1397,1951,2361,2178,4
1398,1926,2387,2082,7
1399,1857,2481,2011,4
1400,1893,2383,2010,3
1401,1873,2380,2012,7
1402,1806,2387,2142,6
1403,1895,2373,1914,5
1404,1973,2380,2120,1
1405,1869,2377,2006,7
1406,1922,2378,2103,7
1407,1970,2377,2119,1
1408,1881,2381,1988,7
1409,1894,2382,1990,7
1410,1863,2339,2039,4
1411,1905,2311,2040,4
1412,1873,2377,1993,7
1413,1811,2543,2004,2
1414,1894,2377,1984,3
1415,1891,2386,2013,7
1416,1872,2383,2009,7
1417,1979,2357,2157,1
1418,1884,2356,2026,4
1419,1928,2387,2047,7
1420,1965,2369,2133,1
1421,1868,2341,2016,4
1422,1956,2371,2090,1
1423,1914,2385,2003,7
1424,1961,2376,2118,1
1425,1885,2318,2088,3
1426,1915,2391,2055,7
1427,1898,2385,2063,7
1428,1918,2386,1972,7
1429,1892,2383,1969,7
1430,1898,2384,1977,7
1431,1904,2388,2004,7
1432,1973,2375,2127,1
1433,1892,2375,1989,7
1434,1894,2391,2031,3
1435,1972,2374,2116,1
1436,1910,2389,2055,7
1437,1962,2382,2103,1
1438,1884,2386,1995,3
1439,1892,2386,1972,7
1440,1951,2450,2039,5
1441,1916,2385,2009,7
1442,1791,2437,1991,4
1443,1915,2395,2008,7
1444,1893,2418,2036,4
1445,1873,2379,2004,7
1446,1971,2373,2127,1
1447,1893,2384,2003,7
1448,1910,2382,1976,7
1449,1940,2383,2107,1
1450,1873,2375,1988,7
1451,1873,2381,2017,7
1452,1895,2386,2052,7
1453,1893,2382,1979,7
1454,1897,2395,2009,7
1455,1832,2398,2046,4
1456,1898,2382,2073,3
1457,1875,2379,1984,3
1458,1917,2389,1991,7
1459,1898,2380,2013,3
1460,1965,2357,2130,1
1461,1917,2387,2001,7
1462,1866,2353,2061,4
1463,1880,2384,1994,3
1464,1903,2388,2034,3
1465,1894,2387,1993,7
1466,1868,2425,2137,5
1467,1833,2524,2083,4
1468,1896,2378,1981,7
1469,1940,2383,2074,7
1470,1883,2382,1995,7
1471,1912,2388,1972,7
1472,1917,2374,2119,7
1473,1915,2386,1971,7
1474,1977,2371,2129,1
1475,1903,2390,2095,7
1476,1958,2377,2104,1
1477,1882,2375,1982,3
1478,1976,2376,2124,1
1479,1877,2379,2009,7
1480,1899,2308,1996,4
1481,1967,2373,2119,1
1482,1894,2371,2092,7
1483,1916,2388,2046,3
1484,1966,2373,2119,1
1485,1931,2376,2093,7
1486,1975,2372,2123,1
1487,1971,2375,2119,1
1488,1901,2373,2035,4
1489,1807,2540,2027,4
1490,1903,2391,1976,7
1491,1909,2383,1988,7
1492,1865,2372,2001,7
1493,1925,2389,2048,7
1494,1972,2377,2111,1
1495,1910,2378,2040,7
1496,1909,2385,1970,7
1497,1898,2384,1969,7
1498,1874,2379,1976,3
1499,1953,2364,2086,7
1500,1919,2384,2103,7
1501,1947,2484,2053,4
1502,1907,2342,2030,4
1503,1907,2385,2002,7
1504,1857,2479,1903,4
1505,1909,2384,1966,7
1506,1855,2377,1995,7
1507,1907,2384,1964,7
1508,1884,2406,2009,2
1509,1962,2380,2107,1
1510,1975,2371,2123,1
1511,1911,2386,1966,7
1512,1973,2368,2145,1
1513,1905,2310,2031,4
1514,1972,2373,2125,1
1515,1905,2385,2000,7
1516,1966,2373,2137,1
1517,1881,2380,2000,7
1518,1872,2339,2048,4
1519,1894,2382,1966,7
1520,1957,2373,2117,1
1521,1885,2380,2073,7
1522,1960,2378,2114,1
1523,1957,2379,2114,1
1524,1934,2377,2122,7
1525,1879,2379,1988,7
1526,1899,2399,2059,4
1527,1911,2388,1983,7
1528,1894,2383,1978,7
1529,1960,2375,2117,1
1530,1971,2372,2116,1
1531,1977,2375,2118,1
1532,1960,2372,2135,1
1533,1880,2384,2024,7
1534,1890,2374,1958,7
1535,1848,2350,2059,4
1536,1897,2382,1992,7
1537,1888,2405,2020,7
1538,1875,2377,2046,7
1539,1897,2366,1996,4
1540,1893,2383,2009,7
1541,1965,2369,2140,1
1542,1949,2453,2200,4
1543,1935,2378,2105,7
1544,1891,2380,2000,7
1545,1893,2386,1996,7
1546,1903,2384,2003,7
1547,1951,2382,2109,1
1548,1904,2384,1980,7
1549,1969,2378,2126,1
1550,1920,2367,2140,7
1551,1902,2389,2002,7
1552,1909,2376,1978,7
1553,1913,2328,2012,4
1554,1882,2386,1996,7
1555,1915,2383,1964,7
1556,1959,2365,2140,1
1557,1888,2376,1973,3
1558,1868,2378,1991,7
1559,1950,2441,1988,4
1560,1929,2391,1990,7
1561,1973,2361,2139,1
1562,1860,2378,1967,7
1563,1860,2323,2076,4
1564,1889,2376,2003,7
1565,1978,2374,2126,1
1566,1889,2379,2003,7
1567,1974,2384,2122,1
1568,1869,2335,1975,4
1569,1966,2377,2108,1
1570,1892,2384,2054,7
1571,1958,2384,2130,4
1572,1879,2278,2092,4
1573,1965,2378,2107,1
1574,1972,2375,2117,1
1575,1882,2278,2037,4
1576,1972,2376,2121,1
1577,1896,2380,2076,7
1578,1922,2387,1987,7
1579,1928,2413,2033,3
1580,1974,2375,2107,1
1581,1873,2373,1998,7
1582,1913,2387,1989,7
1583,1872,2378,1999,7
1584,1888,2491,1981,3
1585,1917,2236,2045,4
1586,1902,2386,1992,7
1587,1904,2384,2006,5
1588,1897,2384,2007,7
1589,1907,2386,1967,7
1590,1904,2385,2019,7
1591,1872,2382,1992,7
1592,1968,2377,2118,1
1593,1943,2385,1985,7
1594,1882,2371,1968,7
1595,1882,2343,2033,4
1596,1890,2384,1995,7
1597,1918,2245,2030,4
1598,1966,2375,2112,1
1599,1911,2380,1983,7
1600,1896,2383,1995,7
1601,1941,2396,2082,4
1602,1906,2383,1977,7
1603,1921,2388,2022,7
1604,1910,2388,2004,7
1605,1967,2374,2119,1
1606,1931,2392,1988,7
1607,1893,2391,2003,7
1608,1828,2545,1991,4
1609,1899,2537,2007,4
1610,1904,2380,1999,7
1611,1884,2377,2088,7
1612,1923,2334,2020,4
1613,1891,2361,2023,7
1614,1952,2378,2112,1
1615,1906,2386,1975,7
1616,1903,2387,2105,3
1617,1831,2409,2042,4
1618,1865,2380,1994,7
1619,1890,2394,2003,7
1620,1895,2371,1973,7
1621,1970,2370,2131,1
1622,1971,2221,2048,5
1623,1887,2395,1948,3
1624,1904,2385,1986,7
1625,1904,2388,1973,7
1626,1924,2386,2090,7
1627,1887,2387,2016,7
1628,1968,2377,2116,1
1629,1966,2393,2078,7
1630,1865,2307,2036,4
1631,1928,2386,2014,7
1632,1969,2372,2113,1
1633,1995,2312,2143,4
1634,1975,2376,2123,1
1635,1910,2297,2021,4
1636,1966,2381,2112,1
1637,1899,2386,1967,7
1638,1980,2361,2156,1
1639,1982,2374,2143,1
1640,1915,2296,2025,4
1641,1868,2353,1987,7
1642,1880,2374,2058,7
1643,1916,2385,1982,7
1644,1872,2533,2196,5
1645,1999,2390,2116,4
1646,1915,2389,2007,7
1647,1950,2378,2117,1
1648,1907,2391,1995,7
1649,1906,2382,1981,7
1650,1914,2380,1971,7
1651,1892,2347,2099,4
1652,1901,2382,1998,7
1653,1769,2467,2034,4
1654,1826,2395,2118,4
1655,2017,2379,2087,4
1656,1966,2379,2095,1
1657,1986,2383,2092,1
1658,1911,2371,1974,7
1659,1975,2375,2125,1
1660,1883,2380,1989,7
1661,1895,2385,2017,7
1662,1876,2282,2054,5
1663,1870,2380,2005,7
1664,1975,2377,2123,1
1665,1936,2428,2042,4
1666,1895,2383,1993,7
1667,1873,2383,1988,7
1668,1830,2497,2062,4
1669,1895,2382,2071,7
1670,1803,2526,2102,4
1671,1871,2374,2008,7
1672,1798,2560,1964,4
1673,1907,2389,1980,7
1674,1953,2377,2063,5
1675,1894,2359,2039,7
1676,1908,2390,1987,7
1677,1835,2511,2063,4
1678,1905,2386,1989,7
1679,1873,2377,1984,3
1680,1917,2384,2050,7
1681,1917,2251,2050,4
1682,1869,2374,1994,7
1683,1963,2408,2062,5
1684,1810,2488,2004,4
1685,1944,2358,2101,1
1686,1877,2383,1989,7
1687,2054,2299,2180,3
1688,1894,2382,1979,7
1689,1851,2573,2066,4
1690,1889,2379,2030,3
1691,1896,2388,1974,7
1692,1927,2392,1994,3
1693,1895,2387,2038,7
1694,1879,2380,2011,7
1695,1926,2378,2075,3
1696,1867,2430,2118,4
1697,1828,2321,2128,4
1698,1921,2303,2246,5
1699,1872,2399,2048,4
1700,1921,2389,2009,7
1701,1870,2379,1998,7
1702,1890,2371,2098,7
1703,1869,2400,2007,7
1704,1886,2263,2005,4
1705,1970,2379,2095,1
1706,1906,2388,2036,7
1707,1874,2367,1949,3
1708,1968,2382,2101,1
1709,1889,2277,2047,2
1710,1919,2385,2069,7
1711,1895,2380,1982,7
1712,1878,2378,1984,7
1713,1910,2384,2038,7
1714,1963,2374,2100,1
1715,1969,2381,2129,1
1716,1967,2377,2108,1
1717,1890,2377,1987,3
1718,1975,2374,2122,1
1719,1875,2318,2068,2
1720,1880,2378,1981,7
1721,1927,2211,2054,4
1722,1869,2425,2107,4
1723,1881,2375,1977,7
1724,1968,2374,2123,1
1725,1933,2369,2066,7
1726,1898,2348,2221,5
1727,1968,2371,2137,1
1728,1901,2329,2086,4
1729,1894,2392,1988,5
1730,1984,2372,2171,5
1731,1894,2383,2002,7
1732,2051,2344,2158,6
1733,1959,2375,2104,1
1734,1894,2332,2026,4
1735,1973,2371,2115,1
1736,1910,2378,2054,3
1737,1928,2385,2077,7
1738,2003,2370,2074,1
1739,1970,2372,2119,1
1740,1860,2508,2036,6
1741,1871,2384,2072,7
1742,1930,2373,2063,3
1743,1921,2384,2025,7
1744,1918,2386,1995,7
1745,1877,2373,1994,7
1746,1961,2373,2142,1
1747,1874,2380,2011,7
1748,1911,2387,1979,7
1749,1971,2365,2139,1
1750,1968,2373,2123,1
1751,1882,2383,2002,7
1752,1899,2380,1973,7
1753,1960,2377,2113,1
1754,1819,2398,2035,4
1755,1956,2379,2104,1
1756,1955,2381,2087,1
1757,1899,2384,2015,7
1758,1840,2479,2042,4
1759,1817,2531,2020,6
1760,1939,2335,2131,7
1761,1918,2386,1997,7
1762,1956,2381,2115,1
1763,1889,2386,2005,7
1764,1861,2342,1976,4
1765,1883,2379,2002,3
1766,1967,2371,2132,1
1767,1960,2384,2003,7
1768,1904,2387,1999,7
1769,1973,2376,2122,1
1770,1976,2371,2123,1
1771,1878,2377,1989,3
1772,1970,2375,2131,1
1773,1916,2383,1977,7
1774,1874,2376,1980,3
1775,1895,2377,2016,7
1776,1886,2383,1972,7
1777,1936,2374,2103,7
1778,1989,2410,2047,4
1779,1919,2370,2066,7
1780,1896,2352,2023,4
1781,1848,2494,2051,6
1782,1891,2262,2018,4
1783,1897,2382,1970,7
1784,1905,2382,1963,7
1785,1867,2426,2110,4
1786,1937,2391,2113,4
1787,1973,2373,2126,1
1788,1932,2375,1996,7
1789,1966,2370,2132,1
1790,1905,2385,1978,7
1791,1893,2342,2048,3
1792,1958,2376,2114,1
1793,1928,2381,2011,7
1794,1960,2379,2112,1
1795,1844,2530,2095,4
1796,1830,2392,2182,4
1797,1964,2368,2134,1
1798,1876,2295,2006,4
1799,1878,2380,2007,7
1800,1957,2378,2109,1
1801,1916,2385,1992,7
1802,1875,2379,1966,7
1803,1906,2387,2004,7
1804,1963,2376,2137,1
1805,1914,2309,2028,4
1806,1956,2378,2107,1
1807,1927,2384,1990,7
1808,1952,2357,1978,4
1809,1906,2388,2001,7
1810,1902,2388,2005,7
1811,1955,2380,2133,7
1812,1872,2367,1979,7
1813,1873,2381,1988,7
1814,1876,2286,1993,4
1815,1909,2398,2044,7
1816,1839,2516,2057,4
1817,1885,2431,2052,7
1818,1873,2380,1988,7
1819,1885,2374,1975,7
1820,1856,2481,2086,4
1821,1973,2374,2119,1
1822,1913,2386,1961,7
1823,1967,2371,2135,1
1824,1966,2372,2116,1
1825,1904,2382,1991,7
1826,1871,2384,1998,7
1827,1954,2383,2114,1
1828,1895,2386,2006,3
1829,1888,2389,2007,7
1830,1881,2392,1988,7
1831,1941,2342,2108,4
1832,1903,2384,1974,7
1833,1901,2387,1972,7
1834,1881,2310,2022,4
1835,1959,2378,2092,1
1836,1901,2379,1971,7
1837,1892,2379,2076,7
1838,1890,2315,2038,4
1839,1968,2375,2136,1
1840,1918,2281,2060,4
1841,1901,2383,2028,3
1842,1943,2388,2072,7
1843,1911,2383,1983,7
1844,1891,2383,2012,7
1845,1940,2392,2049,7
1846,1897,2384,2025,3
1847,1894,2386,2055,7
1848,1900,2383,2021,7
1849,1874,2376,1999,7
1850,1957,2372,2113,1
1851,1913,2384,1991,7
1852,1813,2609,2052,4
1853,1900,2371,2126,4
1854,1889,2382,2003,7
1855,1902,2391,2012,7
1856,1906,2388,1994,7
1857,1963,2378,2103,1
1858,1982,2389,2102,4
1859,1916,2387,1996,7
1860,1880,2314,1961,4
1861,1967,2367,2137,1
1862,1883,2381,1978,7
1863,1975,2377,2123,1
1864,1908,2393,2003,7
1865,1889,2382,1993,7
1866,1990,2362,2155,1
1867,1887,2379,1965,7
1868,1961,2378,2119,1
1869,1912,2386,1990,7
1870,1947,2407,1991,7
1871,1859,2367,2001,7
1872,1970,2382,2112,1
1873,1885,2365,2008,4
1874,1860,2302,2117,5
1875,1786,2486,2059,4
1876,1979,2386,2066,7
1877,1890,2385,1994,7
1878,1875,2377,1997,7
1879,1898,2388,2016,4
1880,1980,2365,2144,1
1881,1916,2391,2050,3
1882,1910,2386,1999,7
1883,1905,2388,1982,7
1884,1947,2412,2007,7
1885,1864,2446,2073,6
1886,1904,2377,2008,7
1887,1822,2391,2091,4
1888,1882,2276,2007,6
1889,1906,2387,1982,7
1890,1908,2381,2001,7
1891,1901,2380,1977,7
1892,1873,2427,2083,4
1893,1871,2379,1987,3
1894,1923,2386,2048,3
1895,1969,2370,2128,1
1896,1896,2382,1973,7
1897,1888,2287,2014,4
1898,1893,2336,2062,4
1899,1877,2336,2111,3
1900,1907,2375,2096,7
1901,1916,2388,2007,7
1902,1871,2495,1879,4
1903,1971,2369,2142,1
1904,1927,2386,2060,7
1905,1964,2376,2120,1
1906,1914,2384,1976,7
1907,1986,2374,2105,1
1908,1905,2291,2001,4
1909,1899,2384,1993,7
1910,1915,2406,2016,7
1911,1818,2329,2085,4
1912,1911,2381,1984,7
1913,1915,2385,2011,7
1914,1896,2334,2028,4
1915,1920,2370,1983,7
1916,1887,2371,2092,7
1917,1955,2379,2109,1
1918,1968,2375,2118,1
1919,1915,2383,1977,7
1920,1894,2382,2025,4
1921,1907,2385,1989,7
1922,1968,2366,2123,1
1923,1804,2445,2085,4
1924,1887,2252,2010,4
1925,1883,2375,2087,7
1926,1892,2391,2107,4
1927,1873,2367,2002,7
1928,1975,2374,2126,1
1929,1904,2391,2057,7
1930,1912,2387,2006,7
1931,1911,2385,1968,7
1932,1931,2364,2062,7
1933,1912,2386,1983,7
1934,1885,2383,1983,7
1935,1886,2384,2003,7
1936,1905,2391,1989,7
1937,1974,2371,2123,1
1938,1896,2385,2004,7
1939,1958,2375,2114,1
1940,1894,2384,2031,7
1941,1915,2385,1995,7
1942,1999,2419,2099,4
1943,1875,2381,2005,7
1944,1936,2401,2055,4
1945,1920,2388,2019,7
1946,1914,2403,2006,7
1947,1908,2384,2016,7
1948,1900,2380,2036,7
1949,1912,2386,1991,7
1950,1911,2385,1975,7
1951,1960,2385,2092,1
1952,1874,2379,1997,7
1953,1901,2387,2004,7
1954,1918,2385,1979,7
1955,1908,2382,2056,7
1956,1910,2387,1983,7
1957,1931,2320,2067,5
1958,1903,2384,1992,7
1959,1974,2369,2131,1
1960,1886,2377,1967,3
1961,1911,2387,1989,7
1962,1896,2377,2015,7
1963,1905,2354,2199,4
1964,1958,2380,2110,1
1965,1899,2387,1998,7
1966,1914,2354,2107,6
1967,1907,2583,1976,4
1968,1968,2366,2141,1
1969,1779,2470,2030,4
1970,1966,2369,2131,1
1971,1918,2267,2060,5
1972,1895,2385,2029,3
1973,1907,2385,1970,7
1974,1978,2369,2143,1
1975,1970,2376,2130,1
1976,1895,2370,1991,7
1977,1870,2379,2011,7
1978,1977,2362,2153,1
1979,1871,2374,2001,7
1980,1913,2380,2107,7
1981,1961,2382,2097,1
1982,1969,2378,2126,1
1983,1879,2398,2026,7
1984,1932,2389,2081,7
1985,1924,2394,1986,7
1986,1949,2289,2138,4
1987,1893,2381,1974,7
1988,1978,2362,2150,1
1989,1947,2383,2093,1
1990,1805,2477,2030,4
1991,1898,2384,2007,7
1992,1902,2392,2077,7
1993,1896,2380,2009,7
1994,1849,2551,2069,4
1995,1969,2372,2133,1
1996,1938,2392,2014,7
1997,1911,2380,2051,7
1998,1910,2377,2002,7
1999,1788,2428,2097,4
2000,1875,2376,1990,7
2001,1895,2384,1999,7
2002,1865,2376,2006,7
2003,1854,2424,2103,4
2004,1968,2378,2125,1
2005,1914,2386,1967,7
2006,1958,2377,2118,1
2007,1928,2381,2099,7
2008,1926,2392,1997,7
2009,1915,2386,1985,7
2010,1870,2380,1999,7
2011,1971,2366,2118,1
2012,1953,2378,2113,1
2013,1879,2376,1975,7
2014,1919,2390,2006,7
2015,1865,2482,2141,4
2016,1969,2370,2140,1
2017,1834,2406,2107,4
2018,1903,2264,2027,4
2019,1967,2369,2143,1
2020,1869,2369,2012,3
2021,1891,2378,2096,7
2022,1909,2337,2054,5
2023,1973,2377,2122,1
2024,1879,2392,2001,7
2025,1909,2389,1975,7
2026,1883,2378,1999,7
2027,1889,2378,1998,7
2028,1906,2379,2106,7
2029,1896,2387,1981,7
2030,1966,2373,2131,1
2031,1961,2383,2055,7
2032,1899,2380,1973,7
2033,1906,2382,2068,7
2034,1911,2389,2086,7
2035,1905,2387,1972,7
2036,1899,2379,2009,7
2037,1960,2382,2094,1
2038,1955,2371,2119,1
2039,1953,2378,2076,1
2040,1910,2387,1983,7
2041,1867,2391,2090,4
2042,1888,2381,1981,7
2043,1911,2389,1988,7
2044,1968,2375,2126,1
2045,1932,2384,2061,5
2046,1893,2383,1969,7
2047,1885,2382,1985,3
2048,1895,2383,2017,7
2049,1911,2386,2009,7
2050,1948,2257,2116,5
2051,1971,2377,2118,1
2052,1900,2387,2027,3
2053,1831,2542,2060,4
2054,1871,2381,1999,7
2055,1932,2387,2083,7
2056,1879,2382,2011,7
2057,1861,2379,2003,7
2058,1924,2406,2009,7
2059,1903,2382,2002,7
2060,1958,2375,2110,1
2061,1953,2380,2096,1
2062,1862,2570,2023,4
